aahhh,0.4
perfectly,3.2
perfecto,1.3
perfectomundo,1.3
perfétto,1.3
peril,-1.7
perjury,-1.9
perpetrators,-1
persecuting,-1.5
perverse,-1.8
perversity,-2.6
pervert,-2.3
perverted,-2.5
perverts,-2.8
pesky,-1.2
pessimistic,-1.5
petrified,-2.5
petty,-0.8
phobia,-1.6
piss,-1.7
pissed,-3.2
pita,-2.4
pitied,-1.3
pitiful,-2.2
pitiless,-1.8
pity,-1.2
play,1.4
played,1.4
playful,1.9
playing,0.8
plays,1
pleasant,2.3
pleasantly,2.1
pleasantries,1.3
please,1.3
pleased,1.9
pleaser,1.7
pleases,1.7
pleasing,2.4
pleasure,2.7
pleasures,1.9
pleasuring,2.8
plenti,2
po,-2.6
poised,1
poison,-2.5
poisoned,-2.2
poisoner,-2.7
poisoners,-3.1
poisoning,-2.8
poisonous,-2.7
poisons,-2.7
pollute,-2.3
polluters,-2
pollutes,-2.2
poor,-2.1
poorer,-1.5
poorest,-2.5
popular,1.8
popularity,2.1
positive,2.6
positively,2.4
poverty,-2.3
powerful,1.8
powerless,-2.2
praise,2.6
praised,2.2
praises,2.4
pray,1.3
praying,1.5
prays,1.4
precious,2.7
preciousness,1.9
prejudice,-2.3
prejudiced,-1.9
prejudices,-1.8
prejudicial,-2.6
prepared,0.9
pressure,-1.2
pressured,-0.9
pressures,-1.3
pressuring,-1.4
pressurized,0.1
pretend,-0.4
pretending,0.4
pretends,-0.4
prettied,1.6
prettier,2.1
pretties,1.7
prettiest,2.7
pretty,2.2
prevent,0.1
prevented,0.1
preventing,-0.1
prevents,0.3
prick,-1.4
pricked,-0.6
pricker,-0.3
prickers,-0.2
prickly,-0.9
pride,1.4
prison,-2.3
prisoner,-2.5
prisoners,-2.3
privilege,1.5
privileged,1.9
privileges,1.6
prize,2.3
prized,2.4
prizefighters,-0.1
prizes,2
proactive,1.8
problem,-1.7
problemo,2
problems,-1.7
profit,1.9
profitable,1.9
profiteering,-0.6
profits,1.9
progress,1.8
prominent,1.3
promiscuous,-0.3
promise,1.3
promised,1.5
promises,1.6
promising,1.7
promote,1.6
promoted,1.8
promotes,1.4
promoting,1.5
propaganda,-1
prosecute,-1.7
prosecution,-2.2
prospects,1.2
prosperous,2.1
protect,1.6
protected,1.9
protects,1.3
protest,-1
protested,-0.5
protesters,-0.9
protesting,-1.8
proud,2.1
prouder,2.2
proudest,2.6
proudly,2.6
provoke,-1.7
provoked,-1.1
provoking,-0.8
pu,-1.1
puke,-2.4
puked,-1.8
pukes,-1.9
punish,-2.4
punishable,-1.9
punished,-2
punishing,-2.6
punishment,-2.2
punishments,-1.8
punitive,-2.3
pushy,-1.1
puzzled,-0.7
questionable,-1.2
questioned,-0.4
questioning,-0.4
racism,-3.1
racist,-3
racists,-2.5
radiance,1.4
radiant,2.1
rage,-2.6
raged,-2
raging,-2.4
rainy,-0.3
rancid,-2.5
rant,-1.4
rants,-1.3
raped,-3.6
rapture,0.6
raptured,0.9
rash,-1.7
ratified,0.6
reach,0.1
reached,0.4
reaches,0.2
reaching,0.8
readiness,1
ready,1.5
reassurance,1.5
reassure,1.4
reassured,1.7
reassuring,1.7
rebel,-0.6
rebelled,-1
rebelling,-1.1
rebellion,-0.5
rebellious,-1.2
rebels,-0.8
reckless,-1.7
recommend,1.5
recommended,0.8
redeemed,1.3
reek,-2.4
reeked,-2
reeking,-2
refuse,-1.2
refused,-1.2
refusing,-1.7
regret,-1.8
regrets,-1.5
regrettable,-2.3
regretted,-1.6
regretting,-1.7
reject,-1.7
rejected,-2.3
rejecting,-2
rejection,-2.5
rejects,-2.2
rejoice,1.9
rejoicing,2.8
relax,1.9
relaxant,1
relaxation,2.4
relaxed,2.2
relaxes,1.5
relaxin,1.7
relaxing,2.2
relentless,0.2
reliant,0.5
relief,2.1
relieve,1.5
relieved,1.6
reluctant,-1
reluctantly,-0.4
remarkable,2.6
remorse,-1.1
remorseful,-0.9
remorseless,-2.3
repetitive,-1
repress,-1.4
repressed,-1.3
repressing,-1.8
repression,-1.6
repressive,-1.4
repulsed,-2.2
rescue,2.3
rescued,1.8
rescues,1.3
resent,-0.7
resented,-1.6
resentful,-2.1
resenting,-1.2
resentment,-1.9
resents,-1.2
resign,-1.4
resignation,-1.2
resigned,-1
resigning,-0.9
resolve,1.6
resolved,0.7
respect,2.1
respectability,2.4
respectable,1.9
respected,2.1
respectful,2
respectfully,1.7
respecting,2.2
respective,1.8
respectively,1.4
respects,1.3
responsible,1.3
responsive,1.5
restful,1.5
restless,-1.1
restore,1.2
restored,1.4
restores,1.2
restoring,1.2
restrict,-1.6
restricted,-1.6
restricts,-1.3
retained,0.1
retard,-2.4
retreat,0.8
revenge,-2.4
revered,2.3
revive,1.4
reward,2.7
rewarded,2.2
rewarding,2.4
rewards,2.1
rich,2.6
richer,2.4
riches,2.4
richest,2.4
richness,2.2
ridicule,-2
ridiculed,-1.5
ridiculous,-1.5
ridiculously,-1.4
rig,-0.5
rigged,-1.5
rigid,-0.5
rigorous,-1.1
riot,-2.6
riots,-2.3
risk,-1.1
risked,-0.9
risking,-1.3
risks,-1.1
risky,-0.8
rob,-2.6
robber,-2.6
robs,-2
robust,1.4
romance,2.6
romances,1.3
romantic,1.7
romantically,1.8
romanticizing,1.2
rotten,-2.3
rude,-2
rudeness,-1.5
rudest,-2.5
ruin,-2.8
ruined,-2.1
ruiner,-2
ruining,-1
ruins,-1.9
sabotage,-2.4
sad,-2.1
saddened,-2.4
saddens,-1.9
sadder,-2.4
saddest,-3
sadly,-1.8
sadness,-1.9
safe,1.9
safecracker,-0.7
safekeeping,1.4
safely,2.2
safer,1.8
safest,1.7
safety,1.8
sappy,-1
sarcasm,-0.9
sarcastic,-1
sarcastically,-1.1
satisfaction,1.9
satisfactory,1.5
satisfied,1.8
satisfies,1.8
satisfy,2
satisfying,2
savage,-2
savagely,-2.2
savagery,-2.5
savages,-2.4
save,2.2
saved,1.8
scam,-2.7
scams,-2.8
scandal,-1.9
scandalous,-2.4
scapegoat,-1.7
scare,-2.2
scarecrow,-0.8
scared,-1.9
scares,-1.4
scaring,-1.9
scary,-2.2
scoop,0.6
scorn,-1.7
scream,-1.7
screamed,-1.3
screaming,-1.6
screams,-1.2
screw,-0.4
screwball,-0.2
screwballs,-0.3
screwdriver,0.3
screwed,-2.2
screwing,-0.9
screws,-1
screwy,-1.4
scrumptious,2.1
scumbag,-3.2
secure,1.4
secured,1.7
securely,1.4
securing,1.3
securities,1.2
security,1.4
seduced,-1.5
selfish,-2.1
selfishli,-0.9
selfishly,-1.4
selfishness,-1.7
self-promot,0.9
senor,1.4
señor,1.4
señora,1.4
señorata,1.4
senorita,1.4
señorita,1.4
senseless,-1.3
sentence,0.3
sentenced,-0.1
sentences,0.2
sentencing,-0.6
sentimental,1.3
septic,-0.3
serene,2
serious,-0.3
seriously,-0.7
seriousness,-0.2
severe,-1.6
severed,-1.5
severely,-2
sex,0.8
s-e-x,0.8
sexahol,0.8
sexarossa,0.8
sexi,0.8
sexier,0.9
sexiest,1.2
sexili,1.2
sexington,1.2
sexism,1.2
sexpert,1.6
sexy,2.4
shabbi,-0.7
shabbili,-0.8
shaddap,-0.8
shaddup,-0.8
shake,-0.7
shaken,-0.3
shaking,-0.7
shaky,-0.9
shame,-2.1
shameful,-2.2
shameless,-1.4
shamelessli,-0.9
shamelessly,-1.4
shames,-1.7
share,1.2
shared,1.4
shares,1.2
sharing,1.8
shattered,-2.1
she-beast,-2
she-devil,-2
shit,-2.6
shock,-1.6
shocked,-1.3
shocking,-1.7
shockingly,-0.7
shocks,-1.6
shook,-0.4
shoot,-1.4
shortage,-1
showoff,-0.9
show-off,-0.9
showstopp,2.5
shrew,-0.9
shut,-1.3
shy,-1
shyster,-1.6
shysters,-0.9
sick,-2.3
sicken,-1.9
sickens,-2
sigh,0.1
significance,1.1
significant,0.8
silliest,0.8
silly,0.1
sin,-2.6
sincere,1.7
sincerely,2.1
sinful,-2.6
sinister,-2.9
sins,-2
skeptic,-0.9
skeptical,-1.3
skepticism,-1
slam,-1.6
slap,0.6
slash,-1.1
slashed,-0.9
slavery,-3.8
slaw,2.1
slicker,0.4
sluggish,-1.7
slut,-2.8
smart,1.7
smartass,-2.1
smarter,2
smartest,3
smarts,1.6
smarty,1.1
smear,-1.5
smell,-1.8
smile,1.5
smiled,2.5
smiles,2.1
smiley,1.7
smiling,2
smother,-1.8
smothered,-0.9
smothering,-1.4
smug,0.8
smuggle,-1.6
smuggled,-1.5
smugglers,-1.4
smuggling,-2.1
snafu,-2.5
sneaky,-0.9
snob,-2
snobby,-1.7
snobs,-1.4
snubbed,-2
sob,-2.8
sobbing,-1.6
sobering,-0.8
sobs,-2.5
solemn,-0.3
solemnly,0.8
solid,0.6
solution,1.3
solutions,0.7
solve,0.8
solved,1.1
solves,1.1
solving,1.4
soothe,1.5
soothed,0.5
soothing,1.3
sophisticated,2.6
sore,-1.5
sorri,2
sorrow,-2.4
sorrowful,-2.2
sorrows,-1.6
sorry,-0.3
spam,-1.5
spamming,-2.1
spark,0.9
sparkle,1.8
sparkles,1.3
sparkling,1.2
special,1.7
spirit,0.7
spirited,1.3
spite,-2.4
spiteful,-1.9
splendid,2.8
splendidly,2.1
splendor,3
stab,-2.8
stabbed,-1.9
stable,1.2
stabs,-1.9
stall,-0.8
stalled,-0.8
stalling,-0.8
stamina,1.2
stammer,-0.9
stank,-1.9
startle,-1.3
startled,-0.7
startling,0.3
starve,-1.9
starved,-2.6
starving,-1.8
steadfast,1
steal,-2.2
stealer,-1.7
stealing,-2.7
stealings,-1.9
steals,-2.3
stealth,-0.3
stench,-2.3
stereotype,-1.3
stimulate,0.9
stimulated,0.9
stimulating,1.9
stingy,-1.6
stink,-1.7
stinkbugs,-1
stinker,-1.5
stinkers,-1.2
stinking,-2.4
stinko,-1.5
stinkpot,-2.5
stinks,-1
stinky,-1.5
stolen,-2.2
stop,-1.2
stopped,-0.9
stopping,-0.6
stops,-0.6
stout,0.7
straight,0.9
strain,-0.2
strained,-1.7
strainer,-0.8
strains,-1.2
strange,-0.8
strangely,-1.2
strangled,-2.5
strength,2.2
stress,-1.8
stressed,-1.4
stressful,-2.3
stricken,-2.3
strike,-0.5
strikers,-0.6
strikes,-1.5
strong,2.3
stronger,1.6
strongest,1.9
stronghold,0.5
strongly,1.1
strongman,0.7
struck,-1
struggle,-1.3
struggled,-1.4
struggles,-1.5
struggling,-1.8
stubborn,-1.7
stubbornness,-1.1
stuck,-1
stunk,-1.6
stunned,-0.4
stunning,1.6
stupid,-2.4
stupider,-2.5
stupidest,-2.4
stupidity,-1.9
stupidly,-2
stupids,-2.3
stuttering,-1.3
suave,2
substantial,0.8
succeed,2.2
succeeded,1.8
succeeds,2.2
success,2.7
successful,2.8
successfully,2.2
succession,0.8
suck,-1.9
sucked,-2
sucker,-2.4
suckered,-2
suckers,-2.3
sucks,-1.5
sucky,-1.9
suffer,-2.5
suffered,-2.2
sufferer,-2
suffering,-2.1
suffers,-2.1
suicidal,-3.5
suicide,-3.5
suing,-1.1
sullen,-1.7
sunny,1.8
sunshine,2.2
super,2.9
superb,3.1
superior,2.5
superiority,1.4
superiors,1
support,1.7
supported,1.3
supporter,1.1
supporters,1.9
supporting,1.9
supportive,1.2
supports,1.5
supreme,2.6
sure,1.3
surefire,1
surely,1.9
surpris,2.8
surprise,1.1
surprised,0.9
surprises,0.9
surprising,1.1
surprisingly,1.2
survived,2.3
surviving,1.2
survivor,1.5
suspect,-1.2
suspected,-0.9
suspects,-1.4
suspended,-2.1
suspicion,-1.6
suspicions,-1.5
suspicious,-1.5
suspiciously,-1.7
swear,-0.2
swearing,-1
swears,0.2
sweet,2
sweetheart,3.3
sweethearts,2.8
sweetie,2.2
sweeties,2.1
sweetly,2.1
sweetness,2.2
sweets,2.2
swift,0.8
swiftly,1.2
swindle,-2.4
swindling,-2
sympathetic,2.3
sympathy,1.5
t?,1.5
talent,1.8
talented,2.3
talents,2
tantrum,-1.8
tantrums,-1.5
tard,-2.5
tears,-0.9
teas,0.3
tease,-1.3
teased,-1.2
teaser,-1
teasers,-0.7
teasing,-0.3
teaspoon,0.2
teaspoons,0.5
temper,-1.8
tempers,-1.3
tenderfoot,-0.1
tenderized,0.1
tenderizer,0.4
tenderizing,0.3
tenderloin,-0.2
tenders,0.6
tense,-1.4
tensed,-1
tensing,-1
tension,-1.3
tensions,-1.7
terribl,-3
terrible,-2.1
terribly,-2.6
terriff,2.2
terrific,2.1
terrified,-3
terrifies,-2.6
terrifying,-2.7
terror,-2.4
terrorism,-3.6
terrorist,-3.7
terrorists,-3.1
terrorize,-3.3
terrorized,-3.1
terrorizes,-3.1
terrorizing,-3
terrors,-2.6
tgif,2.3
thank,1.5
thanked,1.9
thankful,2.7
thankfully,1.8
thanks,1.9
thief,-2.4
thievery,-2
thieves,-2.3
thorny,-1.1
thoughtful,1.6
thoughtfully,1.7
thoughtfulness,1.9
thoughtless,-2
threat,-2.4
threaten,-1.6
threatened,-2
threatening,-2.4
threatens,-1.6
threats,-1.8
thrill,1.5
thrilled,1.9
thriller,0.4
thrillers,0.1
thrilling,2.1
thrills,1.5
thwarted,-0.1
ticked,-1.8
timid,-1
tired,-1.9
tolerance,1.2
tolerant,1.1
toothless,-1.4
top,0.8
tops,2.3
torn,-1
torture,-2.9
tortured,-2.6
torturing,-3
tough,-0.5
toughen,0.1
toughens,-0.2
tougher,0.7
toughest,-0.3
toughs,-0.8
tragedies,-1.9
tragedy,-3.4
tragic,-2
tragically,-2.7
tranquility,1.8
tranquilizer,-0.1
tranquilizers,-0.4
tranquillity,1.8
trap,-1.3
trapped,-2.4
trauma,-1.8
traumas,-2.2
traumatic,-2.7
traumatized,-1.7
traumatizing,-2.3
travesty,-2.7
treason,-1.9
treasonous,-2.7
treasure,1.2
treasured,2.6
treasurer,0.5
treasures,1.8
treasury,0.8
treat,1.7
tremble,-1.1
trembled,-1.1
trembles,-0.1
trembling,-1.5
trick,-0.2
tricked,-0.6
trickery,-1.1
tricking,0.1
tricks,-0.5
trickster,-0.9
tricky,-0.6
trite,-0.8
triumph,2.1
triumphant,2.4
triumphed,2.2
triumphs,2
trivial,-0.1
trivializes,-1
trouble,-1.7
troubled,-2
troublemaker,-2
troublemakers,-2.2
troublemaking,-1.8
troubles,-2
troublesome,-2.3
troubling,-2.5
truer,1.5
truest,1.9
truly,1.9
trust,2.3
trusted,2.1
trustful,2.1
trusting,1.7
trusts,2.1
trustworthy,2.6
trusty,2.2
truth,1.3
truthful,2
truthfully,1.9
truths,1.8
tumor,-1.6
turmoil,-1.5
ty,1.6
ugh,-1.8
uglier,-2.2
ugliest,-2.8
ugliness,-2.7
ugly,-2.3
unacceptable,-2
unappreciated,-1.7
unattractive,-1.9
unaware,-0.8
unbelievable,0.8
unbiased,-0.1
uncertain,-1.2
uncertainty,-1.4
unclear,-1
uncomfortable,-1.6
unconfirmed,-0.5
uncontrollable,-1.5
undecided,-0.9
underestimate,-1.2
underestimated,-1.1
undermine,-1.2
undermining,-1.5
undeserving,-1.9
undesirable,-1.9
unemployment,-1.9
unethical,-2.3
unfair,-2.1
unfocused,-1.7
unfortunate,-2
unfortunately,-1.4
unfriendly,-1.5
unfulfilled,-1.8
ungrateful,-2
unhappiness,-2.4
unhappy,-1.8
unhealthy,-2.4
unified,1.6
unimportant,-1.3
unimpressed,-1.4
unintelligent,-2
united,1.8
unjust,-2.3
unloved,-1.9
unmatched,-0.3
unmotivated,-1.4
unpleasant,-2.1
unprofessional,-2.3
unsavory,-1.9
unstable,-1.5
unstoppable,-0.8
unsuccessful,-1.5
unwanted,-0.9
unwelcome,-1.7
upset,-1.6
upsets,-1.5
upsetting,-2.1
uptight,-1.6
urgent,0.8
useful,1.9
useless,-1.8
vague,-0.4
vain,-1.8
validate,1.5
validated,0.9
valuable,2.1
valuables,2.1
value,1.4
valued,1.9
values,1.7
valuing,1.4
vanity,-0.9
verdict,0.6
vested,0.6
vexing,-2
vibrant,2.4
vicious,-1.5
victim,-1.1
victimless,0.6
victims,-1.3
vigilant,0.7
vigor,1.1
vile,-3.1
villain,-2.6
villainous,-2
villains,-3.4
villainy,-2.6
violate,-2.2
violated,-2.4
violates,-2.3
violating,-2.5
violation,-2.2
violations,-2.4
violence,-3.1
violent,-2.9
violently,-2.8
vip,2.3
virtue,1.8
virtues,1.5
virtuous,2.4
vision,1
visionary,2.4
visions,0.9
vital,1.2
vitality,1.3
vitamin,1.2
vivacious,1.8
vow,1.3
vulnerabilities,-0.6
vulnerable,-0.9
vulture,-2
vultures,-1.3
w?,2.7
wag,-0.2
walkouts,-0.7
wanker,-2.5
want,0.3
war,-2.9
warfare,-1.2
warm,0.9
warmed,1.1
warmer,1.2
warmers,1
warmest,1.7
warming,0.6
warms,1.1
warmth,2
warn,-0.4
warned,-1.1
warning,-1.4
warnings,-1.2
warns,-0.4
warring,-1.9
wars,-2.6
waste,-1.8
wasted,-2.2
wasting,-1.7
watch,-1.1
watchdog,-1.1
weak,-1.9
weakens,-1.3
weaker,-1.9
weakest,-2.3
weakling,-1.3
weakness,-1.8
wealth,2.2
wealthier,2.2
wealthiest,2.2
wealthy,1.5
weapon,-1.2
weaponry,-0.9
weapons,-1.9
weary,-1.1
weep,-2.7
weeper,-1.9
weeping,-1.9
weeps,-1.4
weepy,-1.3
weird,-0.7
weirder,-0.5
weirdest,-0.9
weirdo,-1.8
weirdoes,-1.3
weirdos,-1.1
welcome,2
welcomed,1.4
welcomes,1.7
welcoming,1.9
well,1.1
wells,1
welly,0.2
whimsical,0.3
whine,-1.5
whiner,-1.2
whining,-0.9
whitewash,0.1
whoa,2.2
whore,-3.3
whorehouse,-1.1
whores,-3
wicked,-2.4
wickedness,-2.1
widowed,-2.1
wimp,-1.4
wimpiness,-1.2
wimps,-1
wimpy,-0.9
win,2.8
winner,2.8
winners,2.1
winning,2.4
winnings,2.5
wins,2.7
wisdom,2.4
wise,2.1
wisecrack,-0.1
wisecracking,-0.6
wised,1.5
wiseguys,0.3
wisely,1.8
wisenheimer,-1
wiser,1.2
wisest,2.1
wish,1.7
wishes,0.6
wishing,0.9
witch,-1.5
withdrawal,0.1
woe,-1.8
woes,-1.9
won,2.7
wonder,2
wonderful,2.7
wonderfully,2.9
woo,2.1
worn,-1.2
worri,-2
worried,-1.2
worriers,-1.7
worries,-1.8
worrisome,-1.7
worry,-1.9
worrying,-1.4
worrywart,-1.8
worse,-2.1
worship,1.2
worshiped,2.4
worshiping,1
worshipped,2.7
worshipping,1.6
worships,1.4
worst,-3.1
worth,0.9
worthless,-1.9
worthwhile,1.4
worthy,1.9
wow,2.8
wowed,2.6
wreck,-1.9
wrong,-2.1
wronged,-1.9
y?,1.8
yay,2.4
yeah,1.2
yearning,0.5
yeees,1.7
yell,-3
yep,1.2
yes,1
yessir,4
yolo,1.1
youthful,1.3
yucky,-1.8
yummy,2.4
zealot,-1.9
zealous,0.5
